shop_id,shop_name,category,address,longitude,latitude,tel,rating,cost,business_area,type
1283,满记甜品(成都银泰城三店),甜品店,益州大道中段1999号3号门二楼,104.057604,30.54154,[],4.1,32.00,四川天府新区,餐饮服务;甜品店;甜品店
1284,觅豆豆花甜品店,甜品店,奎星楼街18号附4号,104.052629,30.669043,028-87074793;13558652655,4.2,31.00,长顺街,餐饮服务;甜品店;甜品店
1285,LUNA咖啡甜品,餐饮相关,芳华街24-附3-5号(芳草街地铁站D口步行400米),104.056146,30.623329,[],4.6,30.00,玉林,餐饮服务;餐饮相关场所;餐饮相关
1286,玛得莲法式甜品(鲁能城2区店),餐饮相关,槐树店二路228号鲁能城二期12栋附303号,104.134848,30.644474,19160304510,4.1,152.00,保和,餐饮服务;餐饮相关场所;餐饮相关
1287,凉浸浸港式甜品(世豪广场店),甜品店,剑南大道辅路世豪翡丽1号楼,104.045131,30.548356,15625351119,4.5,34.00,大源,餐饮服务;甜品店;甜品店
1288,万庆庆甜品豆花(龙湖·滨江天街店),餐饮相关,成华大道杉板桥路266号龙湖·滨江天街F1层,104.127184,30.665949,13458180985,4.1,15.00,跳蹬河,餐饮服务;餐饮相关场所;餐饮相关
1289,满记甜品(成都龙湖滨江天街店),餐饮相关,成华大道杉板桥路266号龙湖·滨江天街F2层,104.126502,30.666688,[],4.1,32.00,跳蹬河,餐饮服务;餐饮相关场所;餐饮相关
1290,La Dessert Bar甜品bar,酒吧,怡飞大道二段与怡畅路交叉口北140米,104.026648,30.476771,028-89765666,4.5,47.00,天府新区,体育休闲服务;娱乐场所;酒吧
1291,奈雪的茶(成都卓锦曼购中心PRO店),冷饮店,枫树街2号卓锦曼购中心1楼-1901,104.136575,30.596325,[],4.1,24.00,成龙路,餐饮服务;甜品店;甜品店|餐饮服务;冷饮店;冷饮店
1292,麦当劳甜品站(环球中心店),冷饮店,桂溪街道天府大道北段1700号环球中心B1层,104.064559,30.570859,[],4.1,31.00,交子商圈,餐饮服务;快餐厅;麦当劳|餐饮服务;冷饮店;冷饮店
1293,拾光甜品自助·意面小食(犀浦店),餐饮相关,园林路68号附3号(犀浦地铁站B入口步行450米),103.974313,30.759608,17713581229,4.1,39.00,犀浦,餐饮服务;餐饮相关场所;餐饮相关
1294,满记甜品(凯德天府店),甜品店,天仁路388号凯德天府2层,104.06931,30.603061,[],4.3,32.00,桂溪,餐饮服务;甜品店;甜品店
1295,有你甜品店,甜品店,滨江路二段151.153号,104.406148,30.858072,13699438995;19938048995,4.5,19.00,[],餐饮服务;甜品店;甜品店
1296,串妹花式冰粉(广都店),冷饮店,悦和二街181号一层,104.076992,30.506435,15228944575,4.3,15.00,四川天府新区成都直管区,餐饮服务;冷饮店;冷饮店
1297,i探脑袋~面包店甜品生日蛋糕(驷马桥店),糕饼店,羊子山路88号附6号,104.095989,30.704948,[],4.3,18.00,驷马桥,餐饮服务;糕饼店;糕饼店
1298,凉浸浸潮汕主食甜品(仁和新城店),甜品店,府城大道西段505号仁和新城F3层,104.053307,30.587809,15625351119,4.4,36.00,石羊场,餐饮服务;甜品店;甜品店
1299,拾光甜品自助·意面小食(太古里店),甜品店,东大街下东大街段21号附2号香槟广场202-203号(春熙路地铁口E1),104.079648,30.652247,028-86636619,4.1,36.00,大慈寺,餐饮服务;甜品店;甜品店
1300,满记甜品(环球中心店),甜品店,天府大道北段1700号环球中心4FZ04,104.064256,30.568836,[],4.0,32.00,交子商圈,餐饮服务;甜品店;甜品店
1301,蔻蕾甜品(7322创意园店),甜品店,高远一路15号7322创意园区B11号,104.085283,30.613667,028-85439433,4.1,55.00,桂溪,餐饮服务;甜品店;甜品店
1302,Passion 5•甜品•咖啡,咖啡厅,望福街15号,104.088235,30.655394,18382336877,4.4,37.00,大慈寺,餐饮服务;咖啡厅;咖啡厅
1303,半勺糖甜品芋泥饼&麻糍,餐饮相关,交桂路98号,104.046967,30.70223,17380079541,4.4,15.00,九里堤,餐饮服务;餐饮相关场所;餐饮相关
1304,广信牛奶甜品世家,快餐厅,西部文化产业中心东门旁,104.081268,30.659658,18030756785,4.2,18.00,梓潼,餐饮服务;快餐厅;快餐厅
1305,弗叶甜品(feuille patisserie),餐饮相关,成都郫都区顺河路236号,103.887561,30.792943,18782414951,4.5,96.00,郫筒,餐饮服务;餐饮相关场所;餐饮相关
1306,满记甜品(成都王府井二店),甜品店,"科华中路9号成都王府井购物中心(科华店)2F层L02005(东1门进入直行20m,扶梯上到2F可见)",104.076151,30.619196,[],4.1,32.00,桂溪,餐饮服务;甜品店;甜品店
1307,Ci vedremo甜品店,甜品店,锦江区点将台街59号(东门大桥地铁站C口步行390米),104.090625,30.650075,[],4.4,52.00,东门大桥,餐饮服务;甜品店;甜品店
1308,九间甜品花艺NINEN'SGARDEN(香香巷店),酒吧,望平街18号(近农业银行),104.090442,30.654197,[],3.9,38.00,猛追湾,体育休闲服务;娱乐场所;酒吧
1309,西关二少甜食(双楠店),甜品店,广福桥正街21号附43号(双楠花园东南门旁),104.032249,30.640825,17302856373,4.3,16.00,高升桥,餐饮服务;甜品店;甜品店
1310,奂山市集咖啡甜品(桐林苑小院店),餐饮相关,泡桐树街14号桐林苑小院,104.054065,30.66543,15882088434,4.5,37.00,长顺街,餐饮服务;餐饮相关场所;餐饮相关
1311,GM+兔子爱吃甜(法式甜品店),甜品店,剑南大道中段1198号世豪荟高新店一层1-1-3,104.045361,30.548362,[],4.4,44.00,天府新区,餐饮服务;甜品店;甜品店
1312,满记甜品(成都金牛万达广场店),甜品店,荷花池街道一环路北三段1号1栋1层1号附1020号,104.074402,30.687586,[],4.0,32.00,金牛万达广场,餐饮服务;甜品店;甜品店
1313,如花甜品,甜品店,蜀南东路654号,103.69039,30.618091,15982077809,4.6,50.00,唐人街,餐饮服务;甜品店;甜品店
1314,潮甘露·潮汕甜汤(成都首店),中餐厅,东大路577号成都环贸ICDF负二楼,104.114825,30.632825,19102620903,3.8,20.00,净居寺,餐饮服务;中餐厅;中餐厅
1315,i探脑袋面包甜品蛋糕(广福店),甜品店,复地御香山三期3号门(广福地铁站B口),104.069623,30.476652,13568833031,4.4,69.00,四川天府新区成都直管区,餐饮服务;甜品店;甜品店
1316,豆福福甜品,甜品店,观东二街178号1层,104.08407,30.528689,15281972520;17761212886,4.1,18.00,四川天府新区成都直管区,餐饮服务;甜品店;甜品店
1317,妙糖甜品(中和店),甜品店,迎江路112号,104.085326,30.545318,028-60107187;13881978702,4.4,36.00,四川天府新区成都直管区,餐饮服务;甜品店;甜品店
1318,满记甜品(龙湖成都东安天街店),甜品店,桃都大道中段666号龙湖成都东安天街F2层,104.249725,30.574275,[],3.9,32.00,四川天府新区成都直管区,餐饮服务;甜品店;甜品店
1319,漫山白雪豆花甜品(中海国际购物公园店),甜品店,成都市高新西区蜀西路399号中海国际购物公园F1,103.978805,30.722819,18581851022,4.0,21.00,中海国际,餐饮服务;甜品店;甜品店
1320,熊猫叮咚·会跳舞的生日蛋糕(东郊记忆店),糕饼店,崔家店横一街56号5栋2层附214号,104.127902,30.661239,18183276450,4.3,210.00,跳蹬河,餐饮服务;糕饼店;糕饼店
1321,今喜甜·SurpriseCake甜品蛋糕(简阳店),甜品店,"蜀阳路755号,757号",104.529495,30.424777,[],4.5,30.00,[],餐饮服务;甜品店;甜品店
1322,恭喜发甜DIY蛋糕·甜品屋(春熙路店),餐饮相关,春熙路小科甲巷A座9楼909号(ifs熊猫对面),104.079553,30.656364,18380448717,3.9,48.00,东大街,餐饮服务;餐饮相关场所;餐饮相关
1323,粮磨缘肠粉·简餐甜品(聚福路店),中餐厅,聚福路834号,103.990428,30.623025,[],4.3,16.00,保利花园,餐饮服务;中餐厅;中餐厅
1324,Bliss Petal恰逢甜品融合餐厅(蜀都万达),甜品店,望丛东路347号万达华府,103.906962,30.805779,19338099882,4.1,57.00,郫筒,餐饮服务;甜品店;甜品店
1325,巧八角冰甜品(成都新都店),甜品店,学院路东段与蜀龙大道中段辅路交叉口西200米,104.169925,30.806275,15680543520,4.2,19.00,蜀龙大道中段,餐饮服务;甜品店;甜品店
1326,King's Blue钴蓝甜品(青和里南段98号院店),甜品店,青和里南段98号院3幢附7号(牛王庙地铁站G口步行340米),104.089737,30.642168,17313090791,4.2,73.00,东门大桥,餐饮服务;甜品店;甜品店
1327,笑尔玛私房甜品(壹街区店),生活服务场所,拜水西路144号,103.656035,31.013192,028-62165295;028-89741657;13550062977,4.3,23.00,幸福大道,餐饮服务;糕饼店;糕饼店|餐饮服务;甜品店;甜品店|生活服务;生活服务场所;生活服务场所
1328,圆芋良品(正通顺街店),甜品店,正通顺街12号,104.080148,30.670778,[],3.8,19.00,太升路,餐饮服务;甜品店;甜品店
1329,满屋甜品(广场店),甜品店,鹤山南路18号中节能世纪广场F1层,103.51381,30.190787,18280240585,4.0,20.00,鹤山,餐饮服务;甜品店;甜品店
1330,南孟甜品,甜品店,东胜街5号-附4号,104.060042,30.660233,18008096144,3.9,35.00,长顺街,餐饮服务;甜品店;甜品店
1331,万庆庆甜品豆花(动物园店),甜品店,华润熙悦广场1栋1单元1层123号,104.103966,30.713066,19302844931,3.8,14.00,青龙,餐饮服务;甜品店;甜品店
1332,夏日美食光甜品店,甜品店,天彭街道牡丹北路东段120号,103.967751,30.991123,15982403367,4.3,29.00,[],餐饮服务;甜品店;甜品店
1333,赵记传承·中式甜品(成都上城天街店),甜品店,成华西街299号10栋负二层09号,104.072505,30.684549,17360026805,4.0,20.00,江汉路,餐饮服务;甜品店;甜品店
1334,Spatisserie甜品蛋糕(富豪时代店),餐饮相关,东升街道迎春路三段124号,103.919725,30.579475,17740190942,4.1,30.00,东升,餐饮服务;餐饮相关场所;餐饮相关
1335,Dele得楽甜品(银泰城店),甜品店,桂溪街道银泰城悦坊6号楼附216号,104.059325,30.540775,19934516700,3.7,44.00,大源,餐饮服务;甜品店;甜品店
1336,i探脑袋面包·甜品蛋糕(建设路店),购物相关场所,培华东路与建设南街交叉口西南60米,104.106738,30.667514,18081285359,4.2,18.00,新鸿路,购物服务;购物相关场所;购物相关场所
1337,JARUU 简如法式甜品店,甜品店,吉泰路107号,104.060451,30.538924,13551154204,4.3,56.00,四川天府新区成都直管区,餐饮服务;甜品店;甜品店
1338,i探脑袋面包·甜品蛋糕(海椒市店),糕饼店,新桂村西五街43号,104.094399,30.637188,[],4.3,17.00,莲桂路,餐饮服务;糕饼店;糕饼店
1339,马呼呼家.甜品(怡心湖店),甜品店,怡心街道剑和路一段406号附211室,104.024001,30.489246,15528835000,4.4,24.00,四川天府新区成都直管区,餐饮服务;甜品店;甜品店
1340,锦来甜品(国悦公寓店),甜品店,华阳街道华阳大道三段9号附8号1层,104.058625,30.508755,[],4.2,16.00,天府新区,餐饮服务;甜品店;甜品店
1341,肯德基甜品站(成都成都王府井购物中心店),冷饮店,科华中路9号成都王府井购物中心科华店1F层,104.076575,30.618407,028-85217015,4.2,33.00,桂溪,餐饮服务;冷饮店;冷饮店
1342,胖嘻嘻厚切千层甜品,甜品店,明蜀路68号明蜀新村1期,104.195329,30.64977,19208054471,4.2,32.00,[],餐饮服务;甜品店;甜品店
1343,好闺蜜甜品(顺风港店),餐饮相关,牡丹西路顺风港,103.95624,30.989127,18628021291,4.4,39.00,天彭,餐饮服务;餐饮相关场所;餐饮相关
1344,漫稞茶歇·甜品台·生日蛋糕(菁蓉汇店),糕饼店,桂溪街道天府五街200号3号楼A区206室,104.061776,30.539675,[],3.6,44.00,大源,餐饮服务;糕饼店;糕饼店
1345,满记甜品(成都银泰城二店),甜品店,成都市高新区益州大道1999号成都银泰城2楼239号,104.057625,30.541525,028-60707260;028-82884805,3.5,38.00,四川天府新区,餐饮服务;甜品店;甜品店
1346,LeeLee Pâtisserie李李法式甜品,甜品店,芳华街24号附7号(芳草街地铁站D口步行410米),104.056166,30.623258,18080065671,4.4,58.00,玉林,餐饮服务;甜品店;甜品店
1347,小薄荷甜品生日蛋糕(万象城店),儿童用品店,双福一路58号一楼179号,104.113675,30.643615,15328069738,4.0,140.00,万年场,购物服务;专卖店;儿童用品店
1348,石须咖啡轻食甜品(金科北路地铁C口店),咖啡厅,新技术产业园区信息园西路98号2栋1层108号,104.007407,30.720616,18081978346,4.3,23.00,金泉,餐饮服务;咖啡厅;咖啡厅
1349,橙子李甜品(三观桥店),甜品店,三官桥下街46号,103.630521,30.989564,18909022998,4.3,45.00,幸福,餐饮服务;甜品店;甜品店
1350,艾哲DIY甜品店(泰康博观店),餐饮相关,泰康博观1期1栋,104.418242,30.8623,18200253686,3.9,33.00,[],餐饮服务;餐饮相关场所;餐饮相关
1351,岁甜法式生日蛋糕(成都金牛区店),甜品店,花牌坊北街93号一层215号,104.04692,30.682455,15092688820,4.0,70.00,营门口,餐饮服务;甜品店;甜品店
1352,MOMO家DIY烘焙.雪花冰甜品集合铺,冷饮店,灌口街道外北街28号韩式雪花冰集合铺,103.622721,31.001819,[],4.1,19.00,灌口,餐饮服务;冷饮店;冷饮店
1353,馨煜手工甜品店,甜品店,凉水街128号,103.900721,30.798967,15680680868,3.8,19.00,郫筒,餐饮服务;甜品店;甜品店
1354,德源记甜品(水碾河南路店),甜品店,水碾河南路65号附10号,104.099436,30.646372,15928486513,4.0,16.00,牛市口,餐饮服务;甜品店;甜品店
1355,Stand Flower赞花甜品蛋糕店,糕饼店,永安路293号(龙泉驿地铁站E1口步行440米),104.266761,30.564068,028-84858808;17358688568,4.3,35.00,天府新区,餐饮服务;糕饼店;糕饼店
1356,沁喜甜品·顺德双皮奶·糖水(成都店),甜品店,光雾山路23号梦魔方广场3栋1层22号,104.140223,30.633976,19013225828,4.1,14.00,保和,餐饮服务;甜品店;甜品店
1357,冰禧记甜品店(爱琴海店),甜品店,万福一街171号附207(白螺湾旁扶梯上二楼往前100米),103.992825,30.736492,15108002561;15283882118,4.1,13.00,[],餐饮服务;甜品店;甜品店
1358,漫记甜品(动物奶油·太古里店),甜品店,天涯石西街16号(市二医院地铁站C口步行270米),104.087043,30.658224,13438384238,3.8,19.00,春熙路,餐饮服务;甜品店;甜品店
1359,BATIFUL芭提芙满屋甜品(蒲江桫椤店),甜品店,桫椤路中段89号,103.510183,30.195129,028-88534827;18280240585,3.7,20.00,鹤山村片区,餐饮服务;甜品店;甜品店
1360,清醒日记·甜品制造局,甜品店,玉带巷与青江中路交叉口西北120米,104.254737,30.879291,13008123776,4.0,37.00,红阳,餐饮服务;甜品店;甜品店
1361,甜柒刨冰甜品咖啡店,餐饮相关,四川省成都市都江堰市翔凤路168号,103.630089,30.980751,17318902821,4.0,25.00,幸福,餐饮服务;餐饮相关场所;餐饮相关
1362,THE MOMENT初见甜品(蜀涛·英伦半岛店),甜品店,临邛镇邛陶路南段30号,103.450739,30.401646,18615722530,4.1,28.00,临邛,餐饮服务;甜品店;甜品店
1363,JR代糖低脂甜品(金堂万达店),甜品店,滨江路1段638号,104.415278,30.855662,[],4.2,40.00,[],餐饮服务;甜品店;甜品店
1364,屿沐橙island甜品工作室(成都世茂广场店),甜品店,大面街道金枫路833号14栋2楼50号,104.188123,30.580712,19113680186,3.7,113.00,四川天府新区成都直管区,餐饮服务;甜品店;甜品店
1365,牧云甜品,甜品店,射洪坝街道蜀阳路206号依云谷西门停车场入口旁,104.529685,30.418538,13488950715,4.1,23.00,[],餐饮服务;甜品店;甜品店
1366,樊薯薯·麻辣小吃·中式甜品(世茂广场店),甜品店,大面街道金枫路833号14栋附91号,104.187928,30.580952,[],3.8,31.00,四川天府新区成都直管区,餐饮服务;甜品店;甜品店
1367,i探脑袋面包·甜品蛋糕(凯德店),购物相关场所,九里堤街道交桂路89号附18、19号红紫国际,104.04718,30.70256,[],4.1,17.00,九里堤,餐饮服务;糕饼店;糕饼店|购物服务;购物相关场所;购物相关场所
1368,糕小姐的甜品店,甜品店,崇庆街道滨江南路二段8号,103.660918,30.618151,17780028256,4.2,30.00,滨河路南段,餐饮服务;甜品店;甜品店
1369,一乐甜品(蓝润·光华春天B区店),甜品店,公平凤凰北大街949号附211号,103.890905,30.689749,17780496707,3.9,76.00,[],餐饮服务;甜品店;甜品店
1370,凉浸浸主食甜品茶餐厅(华商店),快餐厅,交子大道33号中国华商金融中心B1层,104.063225,30.581675,[],3.8,33.00,交子商圈,餐饮服务;快餐厅;快餐厅
1371,杨小姐甜品店(青白江店),餐饮相关,大弯街道怡湖东路318号,104.260378,30.881185,18190680901,4.5,44.00,大弯,餐饮服务;餐饮相关场所;餐饮相关
1372,盒子家甜品蛋糕(崇州店),服装鞋帽皮具店,上南街208号,103.672645,30.625117,[],3.8,21.00,上南街,购物服务;服装鞋帽皮具店;服装鞋帽皮具店
1373,元气贝果·面包甜品(高新店),糕饼店,盛源街277号4栋附212号,104.044435,30.543606,[],3.9,11.00,大源,餐饮服务;糕饼店;糕饼店
1374,橙一橙甜品·Cake(静安路店),餐饮相关,香城北路188号附13号,104.176845,30.813342,15528199835,4.1,23.00,蜀龙大道中段,餐饮服务;餐饮相关场所;餐饮相关
1375,爆爆家·甜品蛋糕(橡树林店),糕饼店,橡树林东路23号橡果里美食广场负一楼,104.094791,30.621926,17373006198;18284543865,4.1,28.00,龙舟路,餐饮服务;糕饼店;糕饼店
1376,麦当劳甜品站(万科·钻石广场店),冷饮店,建设路10号万科·钻石广场F1层,104.104505,30.669672,[],4.1,19.00,建设路,餐饮服务;甜品店;甜品店|餐饮服务;冷饮店;冷饮店
1377,馥颂甜品蛋糕(金香领邸北区店),糕饼店,五四街206号,104.171427,30.818001,13438149051,4.2,27.00,蜀龙大道中段,餐饮服务;糕饼店;糕饼店
1378,玉林甜品站(烤梨·蛋烘糕),甜品店,瑞苑东门旁(倪家桥地铁站E口步行320米),104.062175,30.626375,[],3.4,14.00,倪家桥,餐饮服务;甜品店;甜品店
1379,盒子家甜品蛋糕(百盛苑一期店),甜品店,东升镇花月中街60号百盛苑一期,103.916672,30.578599,[],4.0,34.00,四川天府新区成都直管区,餐饮服务;甜品店;甜品店
