spot_id,spot_name,spot_level,poi_category,address,longitude,latitude,rating,ticket_price_min,opening_hours_json,description,travel_tips,cultural_context,avg_visit_hours,area_tag
1504,锦都水上训练基地,-,体育休闲服务,四号路与太双路交叉口西南300米,103.912242,30.810529,3.8,0,"{""open"":""9:00"",""close"":""21:00""}",体育休闲服务;休闲场所;水上活动中心,全年可训，夏季最佳。建议游玩2小时。费用约100-200元含教学。郫都区近郊，自驾方便。适合初学者和进阶者，需提前预约课程。注意水上安全。,郫都区河网密布，锦都水上训练基地是专业水上运动培训机构，培养皮划艇、桨板等人才。体现成都建设世界赛事名城背景下，水上运动从专业向大众普及的趋势。,2.0,郫都区
1505,金牛万达蓝剑水世界,-,体育休闲服务,人民北路118号金牛万达甲级写字楼C座19层,104.073865,30.688474,3.9,0,"{""open"":""10:00"",""close"":""22:00""}",体育休闲服务;休闲场所;水上活动中心,夏季上午或傍晚前往，避开正午暴晒。游玩约3小时，门票约80元。需自带泳衣、毛巾，储物柜另收费。,金牛区大型户外水上乐园，以蓝剑冰川水为特色，是成都市民夏季消暑的热门去处，体现本地休闲文化。,2.5,金牛区
1506,蓝剑水世界(营福巷店),-,购物服务,营福苑东南门旁,104.039817,30.686878,3.8,0,"{""open"":""10:00"",""close"":""22:00""}",购物服务;购物相关场所;购物相关场所,此为水上用品购物店，非游玩场所。建议货比三家再购买泳具，营业时间多为10:00-21:00，无需门票。,蓝剑水世界品牌下的附属零售店，主营游泳装备及水上用品，服务周边社区居民，反映成都水上休闲产业链的延伸。,1.5,金牛区
1507,大丰体育文创公园水上中心水世界,-,体育休闲服务,大天路与商贸大道交叉口西120米,104.0584,30.758705,4.0,0,"{""open"":""9:00"",""close"":""21:00""}",体育休闲服务;休闲场所;水上活动中心,夏季下午去较适宜，游玩2-4小时。门票约60-100元，有亲子票。注意防晒，儿童需成人陪同。,依托大丰体育文创公园新建的水上中心，结合体育与文创元素，是新都区近年推动全民健身与文旅融合的典型项目。,3.0,新都区
1508,蓝剑水世界,-,生活服务,顺西街与顺兴街交叉口西80米,103.607696,30.547302,3.8,0,"{""open"":""10:00"",""close"":""22:00""}",生活服务;生活服务场所;生活服务场所,,,0.5,崇州市
1509,水上娱乐区,-,体育休闲服务,[],103.681525,31.129025,4.0,0,"{""open"":""9:00"",""close"":""21:00""}",体育休闲服务;休闲场所;水上活动中心,都江堰夏季河水较凉，仅适合戏水不宜长时间浸泡。免费开放，建议游玩1-2小时，注意水流变化及安全警示。,位于都江堰景区附近的自然河道水域，依托岷江水利文化，体现当地人傍水而嬉的传统，与都江堰水利工程历史紧密相连。,2.0,都江堰市
1510,青城山脚下近青城道温泉融创文旅城水世界,-,生活服务,青城路与青景路交叉口西80米,103.602667,30.908154,3.9,0,"{""open"":""10:00"",""close"":""22:00""}",生活服务;生活服务场所;生活服务场所,,,0.5,都江堰市
1511,晚渡广场-文井江水上公园,-,风景名胜,崇阳街道滨江路北一段晚渡广场内(南侧),103.658809,30.63251,4.2,0,"{""open"":""全天""}",风景名胜;公园广场;公园,傍晚时分最美，可看江景与晚霞。免费开放，建议散步1小时。周边有步道，适合拍照，注意蚊虫。,崇州文井江畔的观景广场，名字取自古代渡口意象，是市民休闲与亲水活动的公共空间，承载地方水岸记忆。,1.5,崇州市
1512,海星水上乐园,-,体育休闲服务,古井街与长寿街交叉口南40米,104.631975,30.484825,4.0,0,"{""open"":""9:00"",""close"":""21:00""}",体育休闲服务;休闲场所;水上活动中心,夏季开园，建议上午10点前到或下午4点后玩，避开人流高峰。门票约50-80元，游玩半天，带好防水手机袋。,简阳本地中型水上乐园，以充气滑梯和造浪池为主，是简阳及周边家庭暑期亲子娱乐的重要选择，体现县域旅游发展。,2.5,简阳市
1513,水上云天,-,体育休闲服务,新华大道三槐树路与华星路交叉口西北140米,104.090925,30.662175,3.8,0,"{""open"":""9:00"",""close"":""21:00""}",体育休闲服务;体育休闲服务场所;体育休闲服务场所,位于锦江区，属高端水上休闲场所。建议提前预约，营业时间约10:00-22:00，价格较高，适合情侣或小团体。,锦江区核心地段的水上休闲会所，结合餐饮与泳池服务，体现成都城市休闲产业的精致化与消费升级趋势。,2.0,锦江区
1514,水上步行球,-,风景名胜,"蜀龙大道南段(银杏路口,保利198号旁)新都漫花庄园内(北侧)",104.140578,30.763537,3.9,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,为公园内体验项目，非独立景点。游客可付费进入透明球体在水面行走，每次约10-15分钟，注意平衡与安全。,新都区公园湖面上的趣味游乐设施，源自国外水上步行球玩法，体现成都公园城市中市民亲水娱乐的多样性。,1.0,新都区
1515,蓝剑水世界,-,生活服务,万安镇佳苑路横一街148号,104.110856,30.488909,3.8,0,"{""open"":""10:00"",""close"":""22:00""}",生活服务;生活服务场所;生活服务场所,,,0.5,双流区
1516,蓝剑水世界(大河小区店),-,购物服务,希望路307号,104.310105,30.604655,3.8,0,"{""open"":""10:00"",""close"":""22:00""}",购物服务;购物相关场所;购物相关场所,购物服务点，主营泳具和戏水用品。建议夏季午后前往采购，价格适中，营业时间约9:00-20:00。,蓝剑水世界在龙泉驿区的门店，服务周边社区居民，反映成都水上活动用品零售网络的普及与便利性。,1.5,龙泉驿区
1517,热浪越野俱乐部水上乐园,-,体育休闲服务,金堂大道,104.655825,30.688625,3.9,0,"{""open"":""9:00"",""close"":""21:00""}",体育休闲服务;休闲场所;水上活动中心,金堂县户外越野主题水上乐园，夏季开放。建议穿溯溪鞋，游玩2-3小时，门票约70元。注意泥地湿滑。,结合越野车俱乐部与水上乐园的特色场所，在金堂山水间打造，体现成都近郊户外运动与亲水娱乐的跨界融合。,3.0,金堂县
1518,国色天乡水上乐园更衣淋浴中心,-,生活服务,万春镇天乡路88号国色天乡水上乐园,103.823383,30.720784,3.8,0,"{""open"":""9:00"",""close"":""21:00""}",生活服务;生活服务场所;生活服务场所,,,0.5,温江区
1519,凤栖谷落花溪畔乐园,-,体育休闲服务,柳林路999号附1号,103.846775,30.671159,4.1,0,"{""open"":""全天""}",体育休闲服务;体育休闲服务场所;体育休闲服务场所|风景名胜;风景名胜相关;旅游景点,温江区亲子乐园，建议春秋季前往，游玩半天。门票约40-60元，园内有餐饮，适合野餐露营，需提前查天气。,位于温江凤栖谷生态区，以花溪、浅滩为特色，融合自然教育与休闲，反映成都近郊乡村旅游与生态保护并重的发展理念。,2.5,温江区
1520,浩鲨科雷水上运动中心,-,体育休闲服务,日月大道一段978号万达广场成都青羊店1F层,103.972077,30.676097,4.0,0,"{""open"":""9:00"",""close"":""21:00""}",体育休闲服务;休闲场所;水上活动中心,专业水上运动中心，提供皮划艇、桨板等体验。建议提前电话预约教练，夏季上午更佳，费用约150元/小时。,青羊区少见的专业水上运动机构，依托城市河道资源推广新兴水上运动，体现成都年轻人对健康时尚生活方式的追求。,2.0,青羊区
1521,青杠树香草湖水上乐园,-,体育休闲服务,三道堰青杠树村8组95号香草湖湿地公园,103.959534,30.843079,4.0,0,"{""open"":""9:00"",""close"":""18:00""}",体育休闲服务;休闲场所;水上活动中心,郫都区香草湖景区内水上乐园，夏季开放。建议下午游玩3小时，门票含景区入园约60元，注意防晒及随身物品防水。,依托青杠树村香草湖湿地景观建设，融合川西林盘生态与水上娱乐，是郫都区乡村振兴与乡村旅游的示范项目。,3.0,郫都区
1522,大黄鸭雕塑,-,风景名胜,临邛镇文笔山村十三组中国酒村田园乐翻天乐园水上游乐区,103.473069,30.368271,3.8,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,邛崃河畔的巨型大黄鸭雕塑，全天可免费观赏。建议傍晚亮灯后前往，拍照留念，停留约30分钟。,受荷兰大黄鸭艺术项目启发设置的公共艺术装置，为邛崃滨水空间增添趣味，体现城市公共艺术与商业营销的结合。,0.5,邛崃市
1523,蓝剑水世界(冰川时代),-,体育休闲服务,长安大道498号,103.479129,30.404589,4.0,0,"{""open"":""10:00"",""close"":""22:00""}",体育休闲服务;休闲场所;水上活动中心,邛崃蓝剑水世界门店，夏季营业。建议下午去，游玩2-4小时，门票约60元。自带泳具，注意儿童安全。,蓝剑品牌在邛崃的直营水上乐园，以冰川水为主题，结合当地酒乡文化，是邛崃市民夏季消暑与亲子活动的首选地之一。,3.0,邛崃市
1524,奇彩乐园,-,体育休闲服务,花源镇长乐村15组8号,103.8606,30.45035,4.1,0,"{""open"":""9:00"",""close"":""18:00""}",体育休闲服务;休闲场所;水上活动中心|风景名胜;风景名胜相关;旅游景点,适合亲子家庭，春秋季上午前往，游玩2-3小时。门票约50元，可提前网购。园内植被多，注意防蚊虫。,新津区以花舞人间、农博园闻名，奇彩乐园为近年新建的田园主题亲子乐园，体现当地农旅融合特色。,2.5,新津区
1525,渔趣乐园,-,体育休闲服务,崇邑大道185号,103.668225,30.596898,3.9,0,"{""open"":""9:00"",""close"":""18:00""}",体育休闲服务;休闲场所;休闲场所,垂钓爱好者可自带渔具，夏季清晨最佳，游玩半天。按小时或斤收费，需提前电话确认价格。注意防晒。,崇州自古水网密布，渔趣乐园依托川西林盘水系，提供传统垂钓体验，延续川西坝子渔耕文化。,2.0,崇州市
1526,成都西湖水上乐园(暂停营业),-,体育休闲服务,沙渠街道置业路,103.753494,30.506833,3.5,0,"{""open"":""9:00"",""close"":""18:00""}",体育休闲服务;休闲场所;水上活动中心,暂停营业，请勿前往。恢复时间未知，可关注官方公告。建议选择周边其他水上乐园替代。,大邑县有西岭雪山温泉资源，该水上乐园曾依托当地地下水系开发，但受运营及季节影响暂停。,2.0,大邑县
1527,云朵乐园,-,体育休闲服务,麓湖生态城内,104.064414,30.46373,4.0,0,"{""open"":""全天""}",体育休闲服务;体育休闲服务场所;体育休闲服务场所,免费开放，适合带小孩玩水玩沙，夏季傍晚去较凉快，游玩1-2小时。无更衣室，请自备换洗衣物。,位于双流区怡心湖片区，是城市公园中的公益性儿童戏水空间，以云朵造型设施呼应成都公园城市理念。,2.0,双流区
1528,国色天乡陆地乐园贵宾售票处,-,生活服务,万春镇天乡路二段88号国色天乡陆地乐园,103.823608,30.721944,3.8,0,"{""open"":""9:00"",""close"":""17:00""}",生活服务;售票处;公园景点售票处,,,0.5,温江区
1529,童悠潮玩乐园,-,体育休闲服务,崇新路二段24号,103.778168,30.538538,4.0,0,"{""open"":""10:00"",""close"":""21:00""}",体育休闲服务;休闲场所;游乐场,适合3-12岁儿童，周末人多，建议工作日前往。门票约80元，包含部分项目。游玩3小时，注意孩子安全。,崇州近年来发展近郊亲子旅游，童悠潮玩乐园以室内外结合方式为城市家庭提供一站式遛娃场所。,3.0,崇州市
1530,和美·悦动嬉水乐园,-,体育休闲服务,太平街38号附36号,103.778457,30.412031,3.9,0,"{""open"":""9:00"",""close"":""18:00""}",体育休闲服务;体育休闲服务场所;体育休闲服务场所,夏季水上活动为主，午后水温适宜，游玩2-3小时。门票约60元，储物柜另收费。注意救生衣穿戴。,新津水城文化深厚，五河汇聚，嬉水乐园是当地夏季消暑新去处，结合传统水会民俗打造现代水上娱乐。,2.5,新津区
1531,金熊猫水上休闲运动中心(三岔湖店),-,体育休闲服务,望湖北街178号三岔湖景区内(北侧),104.254576,30.321057,4.0,0,"{""open"":""9:00"",""close"":""18:00""}",体育休闲服务;体育休闲服务场所;体育休闲服务场所,三岔湖水质好，适合夏季周末一日游。可租皮划艇、桨板，约100-200元/小时。需提前预约，注意防晒补水。,三岔湖为天府新区最大湖泊，依托龙泉山城市森林公园，是简阳生态旅游核心区，水上运动近年兴起。,3.0,简阳市
1532,三岔湖国际水上运动中心,-,体育休闲服务,望湖北街178号三岔湖景区内(北侧),104.267475,30.323725,4.1,0,"{""open"":""9:00"",""close"":""18:00""}",体育休闲服务;休闲场所;水上活动中心,专业水上运动基地，适合帆船、赛艇体验。建议春秋季晴天前往，游玩半天。需教练陪同，费用较高，提前预约。,三岔湖国际水上运动中心曾举办大型赛事，是四川省水上运动训练基地，推动成都水上运动职业化发展。,3.0,简阳市
1533,西湖水上乐园摆渡站,-,生活服务,置业路与支路二交叉口南180米,103.751329,30.506063,3.5,0,"{""open"":""9:00"",""close"":""18:00""}",生活服务;生活服务场所;生活服务场所,,,0.5,大邑县
1534,蓝创水世界,-,生活服务,阳光路与石羊东街交叉口南160米,103.694357,30.629341,3.8,0,"{""open"":""10:00"",""close"":""22:00""}",生活服务;生活服务场所;生活服务场所,,,0.5,崇州市
1535,天堂岛海洋乐园-环岛漂流,-,风景名胜,桂溪街道桂溪街道天堂岛海洋乐园,104.065162,30.568863,4.2,0,"{""open"":""10:00"",""close"":""22:00""}",风景名胜;风景名胜相关;旅游景点,位于环球中心内，全年恒温，适合四季游玩。环岛漂流项目需另付费约40元，建议避开周末高峰，游玩2-3小时。,天堂岛海洋乐园是亚洲最大室内人造海洋，环岛漂流模拟海岛风情，体现成都作为内陆城市对海洋文化的想象。,2.0,武侯区
